case_uid,target,tool,priority,priority_reason,case_kind,status_label,run_dir,run_id,mode,input_bc,input_ll,raw_artifact,raw_row_or_line,reported_file,reported_line,reported_column,location_validity,source_region,project_source_only,header_context,ir_function,ir_instruction,ir_line,ir_snippet,source_snippet,message,root_cause_hint,confidence,needs_manual_review,manual_verdict,evidence_files,notes
phasar.redis.O2g.005766,redis,phasar,P0,LineOutOfRange,LocationInvalid,reported,/home/jimi/PaperExperiment/CompilerOptimization/Result/redis/phasar/phasar-O2-g/runs/ifds-uninit/redis_O2_g-Wed-Mar-18-09:36:32-2026,redis_O2_g-Wed-Mar-18-09:36:32-2026,ifds-uninit,/home/jimi/PaperExperiment/CompilerOptimization/Result/redis/phasar/phasar-O2-g/artifacts/redis_O2_g.bc,/home/jimi/PaperExperiment/CompilerOptimization/Result/redis/phasar/phasar-O2-g/artifacts/redis_O2_g.ll,/home/jimi/PaperExperiment/CompilerOptimization/Result/redis/phasar/phasar-O2-g/runs/ifds-uninit/redis_O2_g-Wed-Mar-18-09:36:32-2026/psr-report.txt,81494,CompilerOptimization/Target/redis/src/connection.h,1560,,line_out_of_range,project_header,0,project_header,clientAcceptHandler,,81502,"%37 = load ptr, ptr %36, align 8, !dbg !182562, !tbaa !93110, !psr.id !182565 | ID: 79085",,"Phasar IFDS-Uninitialized use; variables=Line       : 1560; reported_source=if (connWrite(c->conn,err,strlen(err)) == -1) {",debug_location_or_source_attribution_drift_candidate,0.99,0,,/home/jimi/PaperExperiment/CompilerOptimization/Result/redis/phasar/phasar-O2-g/runs/ifds-uninit/redis_O2_g-Wed-Mar-18-09:36:32-2026/psr-report.txt;/home/jimi/PaperExperiment/CompilerOptimization/Result/redis/phasar/phasar-O2-g/log/commands.log;/home/jimi/PaperExperiment/CompilerOptimization/Result/redis/phasar/phasar-O2-g/log/summary.csv,Generated by re-parsing psr-report.txt; source_resolution=result_worktree_to_target; exact source line was revalidated against the resolved source tree.
phasar.redis.O2g.005816,redis,phasar,P0,LineOutOfRange,LocationInvalid,reported,/home/jimi/PaperExperiment/CompilerOptimization/Result/redis/phasar/phasar-O2-g/runs/ifds-uninit/redis_O2_g-Wed-Mar-18-09:36:32-2026,redis_O2_g-Wed-Mar-18-09:36:32-2026,ifds-uninit,/home/jimi/PaperExperiment/CompilerOptimization/Result/redis/phasar/phasar-O2-g/artifacts/redis_O2_g.bc,/home/jimi/PaperExperiment/CompilerOptimization/Result/redis/phasar/phasar-O2-g/artifacts/redis_O2_g.ll,/home/jimi/PaperExperiment/CompilerOptimization/Result/redis/phasar/phasar-O2-g/runs/ifds-uninit/redis_O2_g-Wed-Mar-18-09:36:32-2026/psr-report.txt,82180,CompilerOptimization/Target/redis/src/connection.h,2918,,line_out_of_range,project_header,0,project_header,protectClient,,82189,"%6 = load ptr, ptr %5, align 8, !dbg !184358, !tbaa !93110, !psr.id !184361 | ID: 80114",,Phasar IFDS-Uninitialized use; variables=conn; reported_source=if (c->conn && c->tid == IOTHREAD_MAIN_THREAD_ID) {,debug_location_or_source_attribution_drift_candidate,0.99,0,,/home/jimi/PaperExperiment/CompilerOptimization/Result/redis/phasar/phasar-O2-g/runs/ifds-uninit/redis_O2_g-Wed-Mar-18-09:36:32-2026/psr-report.txt;/home/jimi/PaperExperiment/CompilerOptimization/Result/redis/phasar/phasar-O2-g/log/commands.log;/home/jimi/PaperExperiment/CompilerOptimization/Result/redis/phasar/phasar-O2-g/log/summary.csv,Generated by re-parsing psr-report.txt; source_resolution=result_worktree_to_target; exact source line was revalidated against the resolved source tree.
phasar.redis.O2g.005818,redis,phasar,P0,LineOutOfRange,LocationInvalid,reported,/home/jimi/PaperExperiment/CompilerOptimization/Result/redis/phasar/phasar-O2-g/runs/ifds-uninit/redis_O2_g-Wed-Mar-18-09:36:32-2026,redis_O2_g-Wed-Mar-18-09:36:32-2026,ifds-uninit,/home/jimi/PaperExperiment/CompilerOptimization/Result/redis/phasar/phasar-O2-g/artifacts/redis_O2_g.bc,/home/jimi/PaperExperiment/CompilerOptimization/Result/redis/phasar/phasar-O2-g/artifacts/redis_O2_g.ll,/home/jimi/PaperExperiment/CompilerOptimization/Result/redis/phasar/phasar-O2-g/runs/ifds-uninit/redis_O2_g-Wed-Mar-18-09:36:32-2026/psr-report.txt,82216,CompilerOptimization/Target/redis/src/connection.h,2920,,line_out_of_range,project_header,0,project_header,protectClient,,82224,"%17 = load ptr, ptr %5, align 8, !dbg !184385, !tbaa !93110, !psr.id !184386 | ID: 80127",,"Phasar IFDS-Uninitialized use; variables=Line       : 2920; reported_source=connSetWriteHandler(c->conn,NULL);",debug_location_or_source_attribution_drift_candidate,0.99,0,,/home/jimi/PaperExperiment/CompilerOptimization/Result/redis/phasar/phasar-O2-g/runs/ifds-uninit/redis_O2_g-Wed-Mar-18-09:36:32-2026/psr-report.txt;/home/jimi/PaperExperiment/CompilerOptimization/Result/redis/phasar/phasar-O2-g/log/commands.log;/home/jimi/PaperExperiment/CompilerOptimization/Result/redis/phasar/phasar-O2-g/log/summary.csv,Generated by re-parsing psr-report.txt; source_resolution=result_worktree_to_target; exact source line was revalidated against the resolved source tree.
phasar.redis.O2g.005822,redis,phasar,P0,LineOutOfRange,LocationInvalid,reported,/home/jimi/PaperExperiment/CompilerOptimization/Result/redis/phasar/phasar-O2-g/runs/ifds-uninit/redis_O2_g-Wed-Mar-18-09:36:32-2026,redis_O2_g-Wed-Mar-18-09:36:32-2026,ifds-uninit,/home/jimi/PaperExperiment/CompilerOptimization/Result/redis/phasar/phasar-O2-g/artifacts/redis_O2_g.bc,/home/jimi/PaperExperiment/CompilerOptimization/Result/redis/phasar/phasar-O2-g/artifacts/redis_O2_g.ll,/home/jimi/PaperExperiment/CompilerOptimization/Result/redis/phasar/phasar-O2-g/runs/ifds-uninit/redis_O2_g-Wed-Mar-18-09:36:32-2026/psr-report.txt,82269,CompilerOptimization/Target/redis/src/connection.h,2928,,line_out_of_range,project_header,0,project_header,unprotectClient,,82278,"%9 = load ptr, ptr %8, align 8, !dbg !184420, !tbaa !93110, !psr.id !184423 | ID: 80145",,Phasar IFDS-Uninitialized use; variables=conn; reported_source=if (c->conn) {,debug_location_or_source_attribution_drift_candidate,0.99,0,,/home/jimi/PaperExperiment/CompilerOptimization/Result/redis/phasar/phasar-O2-g/runs/ifds-uninit/redis_O2_g-Wed-Mar-18-09:36:32-2026/psr-report.txt;/home/jimi/PaperExperiment/CompilerOptimization/Result/redis/phasar/phasar-O2-g/log/commands.log;/home/jimi/PaperExperiment/CompilerOptimization/Result/redis/phasar/phasar-O2-g/log/summary.csv,Generated by re-parsing psr-report.txt; source_resolution=result_worktree_to_target; exact source line was revalidated against the resolved source tree.
phasar.redis.O2g.005838,redis,phasar,P0,LineOutOfRange,LocationInvalid,reported,/home/jimi/PaperExperiment/CompilerOptimization/Result/redis/phasar/phasar-O2-g/runs/ifds-uninit/redis_O2_g-Wed-Mar-18-09:36:32-2026,redis_O2_g-Wed-Mar-18-09:36:32-2026,ifds-uninit,/home/jimi/PaperExperiment/CompilerOptimization/Result/redis/phasar/phasar-O2-g/artifacts/redis_O2_g.bc,/home/jimi/PaperExperiment/CompilerOptimization/Result/redis/phasar/phasar-O2-g/artifacts/redis_O2_g.ll,/home/jimi/PaperExperiment/CompilerOptimization/Result/redis/phasar/phasar-O2-g/runs/ifds-uninit/redis_O2_g-Wed-Mar-18-09:36:32-2026/psr-report.txt,82497,CompilerOptimization/Target/redis/src/sds.h,4107,,line_out_of_range,project_header,0,project_header,clientSetinfoCommand,,82505,"%11 = load ptr, ptr %10, align 8, !dbg !185046, !tbaa !61923, !psr.id !185048 | ID: 80505",,Phasar IFDS-Uninitialized use; variables=Line       : 4107; reported_source=sds val = valob->ptr;,debug_location_or_source_attribution_drift_candidate,0.99,0,,/home/jimi/PaperExperiment/CompilerOptimization/Result/redis/phasar/phasar-O2-g/runs/ifds-uninit/redis_O2_g-Wed-Mar-18-09:36:32-2026/psr-report.txt;/home/jimi/PaperExperiment/CompilerOptimization/Result/redis/phasar/phasar-O2-g/log/commands.log;/home/jimi/PaperExperiment/CompilerOptimization/Result/redis/phasar/phasar-O2-g/log/summary.csv,Generated by re-parsing psr-report.txt; source_resolution=result_worktree_to_target; exact source line was revalidated against the resolved source tree.
phasar.redis.O2g.005916,redis,phasar,P0,LineOutOfRange,LocationInvalid,reported,/home/jimi/PaperExperiment/CompilerOptimization/Result/redis/phasar/phasar-O2-g/runs/ifds-uninit/redis_O2_g-Wed-Mar-18-09:36:32-2026,redis_O2_g-Wed-Mar-18-09:36:32-2026,ifds-uninit,/home/jimi/PaperExperiment/CompilerOptimization/Result/redis/phasar/phasar-O2-g/artifacts/redis_O2_g.bc,/home/jimi/PaperExperiment/CompilerOptimization/Result/redis/phasar/phasar-O2-g/artifacts/redis_O2_g.ll,/home/jimi/PaperExperiment/CompilerOptimization/Result/redis/phasar/phasar-O2-g/runs/ifds-uninit/redis_O2_g-Wed-Mar-18-09:36:32-2026/psr-report.txt,83539,CompilerOptimization/Target/redis/src/connection.h,4833,,line_out_of_range,project_header,0,project_header,securityWarningCommand,,83547,"%11 = load ptr, ptr %10, align 8, !dbg !186437, !tbaa !93110, !psr.id !186440 | ID: 81290",,"Phasar IFDS-Uninitialized use; variables=Line       : 4833; reported_source=if (connAddrPeerName(c->conn, ip, sizeof(ip), &port) == -1) {",debug_location_or_source_attribution_drift_candidate,0.99,0,,/home/jimi/PaperExperiment/CompilerOptimization/Result/redis/phasar/phasar-O2-g/runs/ifds-uninit/redis_O2_g-Wed-Mar-18-09:36:32-2026/psr-report.txt;/home/jimi/PaperExperiment/CompilerOptimization/Result/redis/phasar/phasar-O2-g/log/commands.log;/home/jimi/PaperExperiment/CompilerOptimization/Result/redis/phasar/phasar-O2-g/log/summary.csv,Generated by re-parsing psr-report.txt; source_resolution=result_worktree_to_target; exact source line was revalidated against the resolved source tree.
phasar.redis.O2g.006344,redis,phasar,P0,LineOutOfRange,LocationInvalid,reported,/home/jimi/PaperExperiment/CompilerOptimization/Result/redis/phasar/phasar-O2-g/runs/ifds-uninit/redis_O2_g-Wed-Mar-18-09:36:32-2026,redis_O2_g-Wed-Mar-18-09:36:32-2026,ifds-uninit,/home/jimi/PaperExperiment/CompilerOptimization/Result/redis/phasar/phasar-O2-g/artifacts/redis_O2_g.bc,/home/jimi/PaperExperiment/CompilerOptimization/Result/redis/phasar/phasar-O2-g/artifacts/redis_O2_g.ll,/home/jimi/PaperExperiment/CompilerOptimization/Result/redis/phasar/phasar-O2-g/runs/ifds-uninit/redis_O2_g-Wed-Mar-18-09:36:32-2026/psr-report.txt,89624,CompilerOptimization/Target/redis/src/sds.h,849,,line_out_of_range,project_header,0,project_header,trimStringObjectIfNeeded,,89632,"%8 = load ptr, ptr %7, align 8, !dbg !197983, !tbaa !61923, !psr.id !197985 | ID: 87058",,Phasar IFDS-Uninitialized use; variables=Line       : 849; reported_source=size_t len = sdslen(o->ptr);,debug_location_or_source_attribution_drift_candidate,0.99,0,,/home/jimi/PaperExperiment/CompilerOptimization/Result/redis/phasar/phasar-O2-g/runs/ifds-uninit/redis_O2_g-Wed-Mar-18-09:36:32-2026/psr-report.txt;/home/jimi/PaperExperiment/CompilerOptimization/Result/redis/phasar/phasar-O2-g/log/commands.log;/home/jimi/PaperExperiment/CompilerOptimization/Result/redis/phasar/phasar-O2-g/log/summary.csv,Generated by re-parsing psr-report.txt; source_resolution=result_worktree_to_target; exact source line was revalidated against the resolved source tree.
phasar.redis.O2g.006391,redis,phasar,P0,LineOutOfRange,LocationInvalid,reported,/home/jimi/PaperExperiment/CompilerOptimization/Result/redis/phasar/phasar-O2-g/runs/ifds-uninit/redis_O2_g-Wed-Mar-18-09:36:32-2026,redis_O2_g-Wed-Mar-18-09:36:32-2026,ifds-uninit,/home/jimi/PaperExperiment/CompilerOptimization/Result/redis/phasar/phasar-O2-g/artifacts/redis_O2_g.bc,/home/jimi/PaperExperiment/CompilerOptimization/Result/redis/phasar/phasar-O2-g/artifacts/redis_O2_g.ll,/home/jimi/PaperExperiment/CompilerOptimization/Result/redis/phasar/phasar-O2-g/runs/ifds-uninit/redis_O2_g-Wed-Mar-18-09:36:32-2026/psr-report.txt,90270,CompilerOptimization/Target/redis/src/sds.h,1032,,line_out_of_range,project_header,0,project_header,stringObjectLen,,90278,"%12 = load ptr, ptr %11, align 8, !dbg !198542, !tbaa !61923, !psr.id !198545 | ID: 87355",,Phasar IFDS-Uninitialized use; variables=Line       : 1032; reported_source=return sdslen(o->ptr);,debug_location_or_source_attribution_drift_candidate,0.99,0,,/home/jimi/PaperExperiment/CompilerOptimization/Result/redis/phasar/phasar-O2-g/runs/ifds-uninit/redis_O2_g-Wed-Mar-18-09:36:32-2026/psr-report.txt;/home/jimi/PaperExperiment/CompilerOptimization/Result/redis/phasar/phasar-O2-g/log/commands.log;/home/jimi/PaperExperiment/CompilerOptimization/Result/redis/phasar/phasar-O2-g/log/summary.csv,Generated by re-parsing psr-report.txt; source_resolution=result_worktree_to_target; exact source line was revalidated against the resolved source tree.
phasar.redis.O2g.006410,redis,phasar,P0,LineOutOfRange,LocationInvalid,reported,/home/jimi/PaperExperiment/CompilerOptimization/Result/redis/phasar/phasar-O2-g/runs/ifds-uninit/redis_O2_g-Wed-Mar-18-09:36:32-2026,redis_O2_g-Wed-Mar-18-09:36:32-2026,ifds-uninit,/home/jimi/PaperExperiment/CompilerOptimization/Result/redis/phasar/phasar-O2-g/artifacts/redis_O2_g.bc,/home/jimi/PaperExperiment/CompilerOptimization/Result/redis/phasar/phasar-O2-g/artifacts/redis_O2_g.ll,/home/jimi/PaperExperiment/CompilerOptimization/Result/redis/phasar/phasar-O2-g/runs/ifds-uninit/redis_O2_g-Wed-Mar-18-09:36:32-2026/psr-report.txt,90543,CompilerOptimization/Target/redis/src/sds.h,974,,line_out_of_range,project_header,0,project_header,compareStringObjectsWithFlags,,90551,"%22 = load ptr, ptr %21, align 8, !dbg !198807, !tbaa !61923, !psr.id !198810 | ID: 87500",,Phasar IFDS-Uninitialized use; variables=Line       : 974; reported_source=astr = a->ptr;,debug_location_or_source_attribution_drift_candidate,0.99,0,,/home/jimi/PaperExperiment/CompilerOptimization/Result/redis/phasar/phasar-O2-g/runs/ifds-uninit/redis_O2_g-Wed-Mar-18-09:36:32-2026/psr-report.txt;/home/jimi/PaperExperiment/CompilerOptimization/Result/redis/phasar/phasar-O2-g/log/commands.log;/home/jimi/PaperExperiment/CompilerOptimization/Result/redis/phasar/phasar-O2-g/log/summary.csv,Generated by re-parsing psr-report.txt; source_resolution=result_worktree_to_target; exact source line was revalidated against the resolved source tree.
phasar.redis.O2g.006420,redis,phasar,P0,LineOutOfRange,LocationInvalid,reported,/home/jimi/PaperExperiment/CompilerOptimization/Result/redis/phasar/phasar-O2-g/runs/ifds-uninit/redis_O2_g-Wed-Mar-18-09:36:32-2026,redis_O2_g-Wed-Mar-18-09:36:32-2026,ifds-uninit,/home/jimi/PaperExperiment/CompilerOptimization/Result/redis/phasar/phasar-O2-g/artifacts/redis_O2_g.bc,/home/jimi/PaperExperiment/CompilerOptimization/Result/redis/phasar/phasar-O2-g/artifacts/redis_O2_g.ll,/home/jimi/PaperExperiment/CompilerOptimization/Result/redis/phasar/phasar-O2-g/runs/ifds-uninit/redis_O2_g-Wed-Mar-18-09:36:32-2026/psr-report.txt,90670,CompilerOptimization/Target/redis/src/sds.h,981,,line_out_of_range,project_header,0,project_header,compareStringObjectsWithFlags,,90678,"%60 = load ptr, ptr %59, align 8, !dbg !198883, !tbaa !61923, !psr.id !198886 | ID: 87546",,Phasar IFDS-Uninitialized use; variables=Line       : 981; reported_source=bstr = b->ptr;,debug_location_or_source_attribution_drift_candidate,0.99,0,,/home/jimi/PaperExperiment/CompilerOptimization/Result/redis/phasar/phasar-O2-g/runs/ifds-uninit/redis_O2_g-Wed-Mar-18-09:36:32-2026/psr-report.txt;/home/jimi/PaperExperiment/CompilerOptimization/Result/redis/phasar/phasar-O2-g/log/commands.log;/home/jimi/PaperExperiment/CompilerOptimization/Result/redis/phasar/phasar-O2-g/log/summary.csv,Generated by re-parsing psr-report.txt; source_resolution=result_worktree_to_target; exact source line was revalidated against the resolved source tree.
phasar.redis.O2g.006436,redis,phasar,P0,LineOutOfRange,LocationInvalid,reported,/home/jimi/PaperExperiment/CompilerOptimization/Result/redis/phasar/phasar-O2-g/runs/ifds-uninit/redis_O2_g-Wed-Mar-18-09:36:32-2026,redis_O2_g-Wed-Mar-18-09:36:32-2026,ifds-uninit,/home/jimi/PaperExperiment/CompilerOptimization/Result/redis/phasar/phasar-O2-g/artifacts/redis_O2_g.bc,/home/jimi/PaperExperiment/CompilerOptimization/Result/redis/phasar/phasar-O2-g/artifacts/redis_O2_g.ll,/home/jimi/PaperExperiment/CompilerOptimization/Result/redis/phasar/phasar-O2-g/runs/ifds-uninit/redis_O2_g-Wed-Mar-18-09:36:32-2026/psr-report.txt,90891,CompilerOptimization/Target/redis/src/sds.h,1021,,line_out_of_range,project_header,0,project_header,equalStringObjects,,90899,"%27 = load ptr, ptr %26, align 8, !dbg !199054, !tbaa !61923, !psr.id !199056 | ID: 87637",,Phasar IFDS-Uninitialized use; variables=Line       : 1021; reported_source=&& sdslen(a->ptr) != sdslen(b->ptr)),debug_location_or_source_attribution_drift_candidate,0.99,0,,/home/jimi/PaperExperiment/CompilerOptimization/Result/redis/phasar/phasar-O2-g/runs/ifds-uninit/redis_O2_g-Wed-Mar-18-09:36:32-2026/psr-report.txt;/home/jimi/PaperExperiment/CompilerOptimization/Result/redis/phasar/phasar-O2-g/log/commands.log;/home/jimi/PaperExperiment/CompilerOptimization/Result/redis/phasar/phasar-O2-g/log/summary.csv,Generated by re-parsing psr-report.txt; source_resolution=result_worktree_to_target; exact source line was revalidated against the resolved source tree.
phasar.redis.O2g.006444,redis,phasar,P0,LineOutOfRange,LocationInvalid,reported,/home/jimi/PaperExperiment/CompilerOptimization/Result/redis/phasar/phasar-O2-g/runs/ifds-uninit/redis_O2_g-Wed-Mar-18-09:36:32-2026,redis_O2_g-Wed-Mar-18-09:36:32-2026,ifds-uninit,/home/jimi/PaperExperiment/CompilerOptimization/Result/redis/phasar/phasar-O2-g/artifacts/redis_O2_g.bc,/home/jimi/PaperExperiment/CompilerOptimization/Result/redis/phasar/phasar-O2-g/artifacts/redis_O2_g.ll,/home/jimi/PaperExperiment/CompilerOptimization/Result/redis/phasar/phasar-O2-g/runs/ifds-uninit/redis_O2_g-Wed-Mar-18-09:36:32-2026/psr-report.txt,90986,CompilerOptimization/Target/redis/src/sds.h,1021,,line_out_of_range,project_header,0,project_header,equalStringObjects,,90994,"%52 = load ptr, ptr %51, align 8, !dbg !199104, !tbaa !61923, !psr.id !199106 | ID: 87665",,Phasar IFDS-Uninitialized use; variables=Line       : 1021; reported_source=&& sdslen(a->ptr) != sdslen(b->ptr)),debug_location_or_source_attribution_drift_candidate,0.99,0,,/home/jimi/PaperExperiment/CompilerOptimization/Result/redis/phasar/phasar-O2-g/runs/ifds-uninit/redis_O2_g-Wed-Mar-18-09:36:32-2026/psr-report.txt;/home/jimi/PaperExperiment/CompilerOptimization/Result/redis/phasar/phasar-O2-g/log/commands.log;/home/jimi/PaperExperiment/CompilerOptimization/Result/redis/phasar/phasar-O2-g/log/summary.csv,Generated by re-parsing psr-report.txt; source_resolution=result_worktree_to_target; exact source line was revalidated against the resolved source tree.
phasar.redis.O2g.006457,redis,phasar,P0,LineOutOfRange,LocationInvalid,reported,/home/jimi/PaperExperiment/CompilerOptimization/Result/redis/phasar/phasar-O2-g/runs/ifds-uninit/redis_O2_g-Wed-Mar-18-09:36:32-2026,redis_O2_g-Wed-Mar-18-09:36:32-2026,ifds-uninit,/home/jimi/PaperExperiment/CompilerOptimization/Result/redis/phasar/phasar-O2-g/artifacts/redis_O2_g.bc,/home/jimi/PaperExperiment/CompilerOptimization/Result/redis/phasar/phasar-O2-g/artifacts/redis_O2_g.ll,/home/jimi/PaperExperiment/CompilerOptimization/Result/redis/phasar/phasar-O2-g/runs/ifds-uninit/redis_O2_g-Wed-Mar-18-09:36:32-2026/psr-report.txt,91150,CompilerOptimization/Target/redis/src/sds.h,1044,,line_out_of_range,project_header,0,project_header,stringObjectAllocSize,,91158,"%12 = load ptr, ptr %11, align 8, !dbg !199195, !tbaa !61923, !psr.id !199199 | ID: 87715",,Phasar IFDS-Uninitialized use; variables=Line       : 1044; reported_source=return sdsAllocSize(o->ptr);,debug_location_or_source_attribution_drift_candidate,0.99,0,,/home/jimi/PaperExperiment/CompilerOptimization/Result/redis/phasar/phasar-O2-g/runs/ifds-uninit/redis_O2_g-Wed-Mar-18-09:36:32-2026/psr-report.txt;/home/jimi/PaperExperiment/CompilerOptimization/Result/redis/phasar/phasar-O2-g/log/commands.log;/home/jimi/PaperExperiment/CompilerOptimization/Result/redis/phasar/phasar-O2-g/log/summary.csv,Generated by re-parsing psr-report.txt; source_resolution=result_worktree_to_target; exact source line was revalidated against the resolved source tree.
